"source_city_name","source_lng","source_lat","source_country_name","source_country_code","source_continent","target_city_name","target_lng","target_lat","target_country_name","target_country_code","target_continent"
"Bitola",21.334722222,41.031944444,"North Macedonia","MK","Europe","Bursa",29.080538888,40.191330555,"Turkey","TR","Asia"
"Veles",21.775277777,41.715277777,"North Macedonia","MK","Europe","Niš",21.896111111,43.319166666,"Serbia","RS","Europe"
"Bitola",21.334722222,41.031944444,"North Macedonia","MK","Europe","Pleven",24.616916,43.413188,"Bulgaria","BG","Europe"
"Kavadarci",22.011666666,41.432777777,"North Macedonia","MK","Europe","Pleven",24.616916,43.413188,"Bulgaria","BG","Europe"
"Zhytomyr",28.657777777,50.254444444,"Ukraine","UA","Europe","Kutaisi",42.705555555,42.271666666,"Georgia","GE","Asia"
"Bitola",21.334722222,41.031944444,"North Macedonia","MK","Europe","Brăila",27.9575,45.269166666,"Romania","RO","Europe"
"Kavadarci",22.011666666,41.432777777,"North Macedonia","MK","Europe","Brăila",27.9575,45.269166666,"Romania","RO","Europe"
"Yokneam Illit",35.11,32.659444444,"Israel","IL","Asia","Oskemen",82.616666666,49.95,"Kazakhstan","KZ","Asia"
"Nahariya",35.0925,33.003611111,"Israel","IL","Asia","Kecskemét",19.691666666,46.9075,"Hungary","HU","Europe"
"Hann. Münden",9.65,51.416666666,"Germany","DE","Europe","Holon",34.766666666,32.016666666,"Israel","IL","Asia"
"Najaf",44.339621,32.028951,"Iraq","IQ","Asia","Najafabad",51.365277777,32.634722222,"Iran","IR","Asia"
"Nanterre",2.203611111,48.890555555,"France","FR","Europe","Veliky Novgorod",31.27579,58.52099,"Russia","RU","Europe"
"Akmenė",22.75,56.25,"Lithuania","LT","Europe","Rustavi",45.011666666,41.543611111,"Georgia","GE","Asia"
"Coca",-76.984166666,-0.4625,"Ecuador","EC","South America","Iquitos",-73.25,-3.733333333,"Peru","PE","South America"
"Trujillo",-70.43694,9.36583,"Venezuela","VE","South America","Trujillo",-79.028888888,-8.111944444,"Peru","PE","South America"
"Porto Amboim",13.760203,-10.732563,"Angola","AO","Africa","Almada",-9.15833333,38.68027778,"Portugal","PT","Europe"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Cairo",31.235833333,30.044444444,"Egypt","EG","Africa"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Skopje",21.431666666,41.996111111,"North Macedonia","MK","Europe"
"Xi'an",108.942222222,34.261111111,"China","CN","Asia","Istanbul",28.960277777,41.01,"Turkey","TR","Asia"
"Cairo",31.235833333,30.044444444,"Egypt","EG","Africa","Moscow",37.6175,55.750555555,"Russia","RU","Europe"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Saint Petersburg",30.316666666,59.95,"Russia","RU","Europe"
"Kavadarci",22.011666666,41.432777777,"North Macedonia","MK","Europe","Kemalpaşa",27.41552,38.42943,"Turkey","TR","Asia"
"Karachi",67.01,24.86,"Pakistan","PK","Asia","Istanbul",28.960277777,41.01,"Turkey","TR","Asia"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Kazan",49.114444444,55.790833333,"Russia","RU","Europe"
"Xi'an",108.942222222,34.261111111,"China","CN","Asia","Maribor",15.633333333,46.55,"Slovenia","SI","Europe"
"Cairo",31.235833333,30.044444444,"Egypt","EG","Africa","Stuttgart",9.18,48.7775,"Germany","DE","Europe"
"Cairo",31.235833333,30.044444444,"Egypt","EG","Africa","Grenoble",5.726388888,45.186944444,"France","FR","Europe"
"Cairo",31.235833333,30.044444444,"Egypt","EG","Africa","Baghdad",44.366111111,33.315277777,"Iraq","IQ","Asia"
"Cairo",31.235833333,30.044444444,"Egypt","EG","Africa","Ottawa",-75.695,45.424722222,"Canada","CA","North America"
"Cairo",31.235833333,30.044444444,"Egypt","EG","Africa","Minsk",27.561837,53.902246,"Belarus","BY","Europe"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Tunis",10.18,36.800833333,"Tunisia","TN","Africa"
"Cairo",31.235833333,30.044444444,"Egypt","EG","Africa","Beirut",35.513055555,33.886944444,"Lebanon","LB","Asia"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Beirut",35.513055555,33.886944444,"Lebanon","LB","Asia"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Nicosia",33.365,35.1725,"N. Cyprus","XC","Asia"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Rio de Janeiro",-43.205555555,-22.911111111,"Brazil","BR","South America"
"Hyderabad",78.474722222,17.361666666,"India","IN","Asia","Kazan",49.114444444,55.790833333,"Russia","RU","Europe"
"Guadalajara",-103.3475,20.676666666,"Mexico","MX","North America","Luxembourg",6.132777777,49.610555555,"Luxembourg","LU","Europe"
"Bengaluru",77.5912997,12.9791198,"India","IN","Asia","Minsk",27.561837,53.902246,"Belarus","BY","Europe"
"Karachi",67.01,24.86,"Pakistan","PK","Asia","Beirut",35.513055555,33.886944444,"Lebanon","LB","Asia"
"Zonguldak",31.783333333,41.45,"Turkey","TR","Asia","Karachi",67.01,24.86,"Pakistan","PK","Asia"
"Kavala",24.40687,40.93959,"Greece","GR","Europe","Saint-Étienne",4.389722222,45.433888888,"France","FR","Europe"
"Kütahya",29.983333333,39.424166666,"Turkey","TR","Asia","Pécs",18.233055555,46.070833333,"Hungary","HU","Europe"
"Zugdidi",41.8725,42.508055555,"Georgia","GE","Asia","Dnipro",35.04,48.4675,"Ukraine","UA","Europe"
"Mardin",40.735,37.313055555,"Turkey","TR","Asia","Mosul",43.116666666,36.366666666,"Iraq","IQ","Asia"
"Baia Mare",23.571944444,47.656666666,"Romania","RO","Europe","Ivano-Frankivsk",24.710555555,48.922777777,"Ukraine","UA","Europe"
"Baia Mare",23.571944444,47.656666666,"Romania","RO","Europe","Nyíregyháza",21.7167982,47.9557802,"Hungary","HU","Europe"
"Zonguldak",31.783333333,41.45,"Turkey","TR","Asia","Maracaibo",-71.633333333,10.633333333,"Venezuela","VE","South America"
"Multan",71.471111111,30.197777777,"Pakistan","PK","Asia","Rasht",49.588611111,37.276111111,"Iran","IR","Asia"
"Ceyhan",35.8125,37.028888888,"Turkey","TR","Asia","Sumgait",49.639722222,40.591666666,"Azerbaijan","AZ","Asia"
"Cairo",31.235833333,30.044444444,"Egypt","EG","Africa","Sarajevo",18.413055555,43.856388888,"Bosnia and Herz.","BA","Europe"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Sarajevo",18.413055555,43.856388888,"Bosnia and Herz.","BA","Europe"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Shimonoseki",130.941333333,33.957888888,"Japan","JP","Asia"
"Cairo",31.235833333,30.044444444,"Egypt","EG","Africa","Jeddah",39.172777777,21.542777777,"Saudi Arabia","SA","Asia"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Jeddah",39.172777777,21.542777777,"Saudi Arabia","SA","Asia"
"Cairo",31.235833333,30.044444444,"Egypt","EG","Africa","Helwan",31.3327,29.8493,"Egypt","EG","Africa"
"Karachi",67.01,24.86,"Pakistan","PK","Asia","Port Louis",57.498888888,-20.161944444,"Mauritius","MU","Africa"
"Hyderabad",78.474722222,17.361666666,"India","IN","Asia","Suwon",127.01,37.285833333,"South Korea","KR","Asia"
"Santa Cruz de la Sierra",-63.1975,-17.789166666,"Bolivia","BO","South America","Curitiba",-49.271944444,-25.429722222,"Brazil","BR","South America"
"Agadir",-9.583055555,30.421388888,"Morocco","MA","Africa","Nantes",-1.553888888,47.217222222,"France","FR","Europe"
"Amasya",35.833333333,40.65,"Turkey","TR","Asia","Thessaloniki",22.935555555,40.640277777,"Greece","GR","Europe"
"Gloucester",-2.245833333,51.865277777,"United Kingdom","GB","Europe","Metz",6.176944444,49.119722222,"France","FR","Europe"
"Isparta",30.55,37.766666666,"Turkey","TR","Asia","Hamadan",48.516666666,34.8,"Iran","IR","Asia"
"Aydın",27.845277777,37.848055555,"Turkey","TR","Asia","Le Havre",0.108055555,49.494166666,"France","FR","Europe"
"Santa Cruz de la Sierra",-63.1975,-17.789166666,"Bolivia","BO","South America","La Plata",-57.95,-34.933333333,"Argentina","AR","South America"
"Santa Cruz de la Sierra",-63.1975,-17.789166666,"Bolivia","BO","South America","San Miguel de Tucumán",-65.216666666,-26.816666666,"Argentina","AR","South America"
"Santa Cruz de la Sierra",-63.1975,-17.789166666,"Bolivia","BO","South America","Rosario",-60.639444444,-32.9575,"Argentina","AR","South America"
"Kotor",18.771191,42.42539,"Montenegro","ME","Europe","Szeged",20.166666666,46.25,"Hungary","HU","Europe"
"Salfit",35.182222222,32.081944444,"Palestine","PS","Asia","Wuppertal",7.183333333,51.266666666,"Germany","DE","Europe"
"Aghjabadi",47.4502,40.048938888,"Azerbaijan","AZ","Asia","Batumi",41.641666666,41.645833333,"Georgia","GE","Asia"
"Vila do Conde",-8.75,41.35,"Portugal","PT","Europe","Olinda",-34.855,-8.008888888,"Brazil","BR","South America"
"Hyderabad",78.474722222,17.361666666,"India","IN","Asia","Medellín",-75.574827777,6.244747222,"Colombia","CO","South America"
"Karachi",67.01,24.86,"Pakistan","PK","Asia","Jeddah",39.172777777,21.542777777,"Saudi Arabia","SA","Asia"
"Aktau",51.1575,43.6525,"Kazakhstan","KZ","Asia","Klaipėda",21.135,55.7125,"Lithuania","LT","Europe"
"Dobele",23.281111111,56.625833333,"Latvia","LV","Europe","Bryansk",34.366666666,53.2425,"Russia","RU","Europe"
"Auce",22.894166666,56.461111111,"Latvia","LV","Europe","Bryansk",34.366666666,53.2425,"Russia","RU","Europe"
"Ludza",27.721111111,56.543888888,"Latvia","LV","Europe","Brest",23.656944444,52.084722222,"Belarus","BY","Europe"
"Blantyre",35.005833333,-15.786111111,"Malawi","MW","Africa","Kaohsiung",120.2975,22.615,"Taiwan","CN-TW","Asia"
"Kavala",24.40687,40.93959,"Greece","GR","Europe","Tekirdağ",27.516666666,40.983333333,"Turkey","TR","Asia"
"Poti",41.666666666,42.15,"Georgia","GE","Asia","Aktau",51.1575,43.6525,"Kazakhstan","KZ","Asia"
"Kavala",24.40687,40.93959,"Greece","GR","Europe","Bandırma",27.9725,40.354166666,"Turkey","TR","Asia"
"Constantine",6.614722222,36.365,"Algeria","DZ","Africa","Jeddah",39.172777777,21.542777777,"Saudi Arabia","SA","Asia"
"Mytilene",26.5536,39.1047,"Greece","GR","Europe","Bergama",27.1777296,39.1191544,"Turkey","TR","Asia"
"Kotor",18.771191,42.42539,"Montenegro","ME","Europe","Gaziantep",37.379166666,37.062777777,"Turkey","TR","Asia"
"Agadir",-9.583055555,30.421388888,"Morocco","MA","Africa","Douala",9.7,4.05,"Cameroon","CM","Africa"
"Agadir",-9.583055555,30.421388888,"Morocco","MA","Africa","Pleven",24.616916,43.413188,"Bulgaria","BG","Europe"
"Berat",19.949673,40.704939,"Albania","AL","Europe","Amasya",35.833333333,40.65,"Turkey","TR","Asia"
"Denizli",29.096388888,37.783333333,"Turkey","TR","Asia","Amasya",35.833333333,40.65,"Turkey","TR","Asia"
"Dornbirn",9.75,47.416666666,"Austria","AT","Europe","Kecskemét",19.691666666,46.9075,"Hungary","HU","Europe"
"Berat",19.949673,40.704939,"Albania","AL","Europe","Ploiești",26.0225,44.941111111,"Romania","RO","Europe"
"Nanterre",2.203611111,48.890555555,"France","FR","Europe","Tlemcen",-1.316666666,34.882777777,"Algeria","DZ","Africa"
"Denizli",29.096388888,37.783333333,"Turkey","TR","Asia","Brăila",27.9575,45.269166666,"Romania","RO","Europe"
"Agadir",-9.583055555,30.421388888,"Morocco","MA","Africa","Montreuil",2.443055555,48.860277777,"France","FR","Europe"
"Lisbon",-9.139016,38.708042,"Portugal","PT","Europe","Zagreb",15.977222222,45.813055555,"Croatia","HR","Europe"
"Porto",-8.610777777,41.149472222,"Portugal","PT","Europe","Bordeaux",-0.579444444,44.837777777,"France","FR","Europe"
"Coimbra",-8.428888888,40.211111111,"Portugal","PT","Europe","Yaroslavl",39.85,57.616666666,"Russia","RU","Europe"
"Lisbon",-9.139016,38.708042,"Portugal","PT","Europe","Tunis",10.18,36.800833333,"Tunisia","TN","Africa"
"Porto",-8.610777777,41.149472222,"Portugal","PT","Europe","Liège",5.570555555,50.639722222,"Belgium","BE","Europe"
"Coimbra",-8.428888888,40.211111111,"Portugal","PT","Europe","Curitiba",-49.271944444,-25.429722222,"Brazil","BR","South America"
"Funchal",-16.916666666,32.65,"Portugal","PT","Europe","Cape Town",18.423888888,-33.925277777,"South Africa","ZA","Africa"
"Lisbon",-9.139016,38.708042,"Portugal","PT","Europe","Rio de Janeiro",-43.205555555,-22.911111111,"Brazil","BR","South America"
"Porto",-8.610777777,41.149472222,"Portugal","PT","Europe","Rio de Janeiro",-43.205555555,-22.911111111,"Brazil","BR","South America"
"Coimbra",-8.428888888,40.211111111,"Portugal","PT","Europe","Rio de Janeiro",-43.205555555,-22.911111111,"Brazil","BR","South America"
"Lisbon",-9.139016,38.708042,"Portugal","PT","Europe","Dili",125.578333333,-8.553611111,"Timor-Leste","TL","Asia"
"Coimbra",-8.428888888,40.211111111,"Portugal","PT","Europe","Dili",125.578333333,-8.553611111,"Timor-Leste","TL","Asia"
"Funchal",-16.916666666,32.65,"Portugal","PT","Europe","Honolulu",-157.857222222,21.304722222,"United States of America","US","North America"
"Denizli",29.096388888,37.783333333,"Turkey","TR","Asia","Pavlodar",76.956388888,52.315555555,"Kazakhstan","KZ","Asia"
"Mbombela",30.985277777,-25.465833333,"South Africa","ZA","Africa","Maia",-8.616666666,41.233333333,"Portugal","PT","Europe"
"Nazareth",35.29785,32.702102777,"Israel","IL","Asia","Florence",11.254166666,43.771388888,"Italy","IT","Europe"
"Nazareth",35.29785,32.702102777,"Israel","IL","Asia","Leverkusen",6.983333333,51.033333333,"Germany","DE","Europe"
"Świecie",18.4475,53.409444444,"Poland","PL","Europe","Perth",115.859722222,-31.955833333,"Australia","AU","Oceania"
"Strășeni",28.610277777,47.141388888,"Moldova","MD","Europe","Buzău",26.816666666,45.151666666,"Romania","RO","Europe"
"Aghstafa",45.45,41.116666666,"Azerbaijan","AZ","Asia","Khujand",69.616666666,40.283333333,"Tajikistan","TJ","Asia"
"Salfit",35.182222222,32.081944444,"Palestine","PS","Asia","Kenitra",-6.583333333,34.25,"Morocco","MA","Africa"
"České Budějovice",14.474722222,48.974722222,"Czechia","CZ","Europe","Almere",5.225555555,52.375833333,"Netherlands","NL","Europe"
"Līvāni",26.176111111,56.353888888,"Latvia","LV","Europe","Kamianets-Podilskyi",26.580555555,48.680555555,"Ukraine","UA","Europe"
"Funchal",-16.916666666,32.65,"Portugal","PT","Europe","Santos",-46.3286399,-23.9335988,"Brazil","BR","South America"
"Camrose",-112.824166666,53.024722222,"Canada","CA","North America","Saguenay",-71.0667,48.4167,"Canada","CA","North America"
"Bizerte",9.873888888,37.274444444,"Tunisia","TN","Africa","Saint Petersburg",30.316666666,59.95,"Russia","RU","Europe"
"Mikkeli",27.273611111,61.6875,"Finland","FI","Europe","Saint Petersburg",30.316666666,59.95,"Russia","RU","Europe"
"Uşak",29.4,38.683333333,"Turkey","TR","Asia","Astana",71.433333333,51.133333333,"Kazakhstan","KZ","Asia"
"Bizerte",9.873888888,37.274444444,"Tunisia","TN","Africa","Palermo",13.361261944,38.115658055,"Italy","IT","Europe"
"Uşak",29.4,38.683333333,"Turkey","TR","Asia","Offenbach am Main",8.766666666,50.1,"Germany","DE","Europe"
"Petah Tikva",34.883333333,32.083333333,"Israel","IL","Asia","Koblenz",7.597777777,50.359722222,"Germany","DE","Europe"
"Petah Tikva",34.883333333,32.083333333,"Israel","IL","Asia","Rio de Janeiro",-43.205555555,-22.911111111,"Brazil","BR","South America"
"Ulcinj",19.205555555,41.923611111,"Montenegro","ME","Europe","Tirana",19.817777777,41.328888888,"Albania","AL","Europe"
"Townsville",146.815833333,-19.262222222,"Australia","AU","Oceania","Suwon",127.01,37.285833333,"South Korea","KR","Asia"
"Petah Tikva",34.883333333,32.083333333,"Israel","IL","Asia","Odense",10.383333333,55.4,"Denmark","DK","Europe"
"Petah Tikva",34.883333333,32.083333333,"Israel","IL","Asia","Trondheim",10.4,63.44,"Norway","NO","Europe"
"Townsville",146.815833333,-19.262222222,"Australia","AU","Oceania","Port Moresby",147.149444444,-9.478888888,"Papua New Guinea","PG","Oceania"
"Cairns",145.775277777,-16.925555555,"Australia","AU","Oceania","Seongnam",127.137777777,37.438611111,"South Korea","KR","Asia"
"Bizerte",9.873888888,37.274444444,"Tunisia","TN","Africa","Clermont-Ferrand",3.086944444,45.779722222,"France","FR","Europe"
"Bizerte",9.873888888,37.274444444,"Tunisia","TN","Africa","Annaba",7.766666666,36.9,"Algeria","DZ","Africa"
"Cienfuegos",-80.436388888,22.145555555,"Cuba","CU","North America","Bahía Blanca",-62.266666666,-38.716666666,"Argentina","AR","South America"
"Ulcinj",19.205555555,41.923611111,"Montenegro","ME","Europe","Durrës",19.445833333,41.313333333,"Albania","AL","Europe"
"Bizerte",9.873888888,37.274444444,"Tunisia","TN","Africa","Tangier",-5.803888888,35.776666666,"Morocco","MA","Africa"
"Alytus",24.05,54.4,"Lithuania","LT","Europe","Rouen",1.1025,49.443055555,"France","FR","Europe"
"Belém",-48.503888888,-1.455833333,"Brazil","BR","South America","Manaus",-60.021666666,-3.118888888,"Brazil","BR","South America"
"Belém",-48.503888888,-1.455833333,"Brazil","BR","South America","Campinas",-47.057294444,-22.900913888,"Brazil","BR","South America"
"Belém",-48.503888888,-1.455833333,"Brazil","BR","South America","Sorocaba",-47.457777777,-23.501944444,"Brazil","BR","South America"
"Ulcinj",19.205555555,41.923611111,"Montenegro","ME","Europe","Shkodër",19.5,42.066666666,"Albania","AL","Europe"
"Bizerte",9.873888888,37.274444444,"Tunisia","TN","Africa","Oran",-0.633055555,35.696944444,"Algeria","DZ","Africa"
"Bizerte",9.873888888,37.274444444,"Tunisia","TN","Africa","Port Said",32.306111111,31.2625,"Egypt","EG","Africa"
"Petah Tikva",34.883333333,32.083333333,"Israel","IL","Asia","Laval",-73.75,45.5833,"Canada","CA","North America"
"Petah Tikva",34.883333333,32.083333333,"Israel","IL","Asia","Subotica",19.67,46.098333333,"Serbia","RS","Europe"
"Cupertino",-122.041944444,37.3175,"United States of America","US","North America","Bhubaneswar",85.828055555,20.264444444,"India","IN","Asia"
"León de Los Aldama",-101.683333333,21.121944444,"Mexico","MX","North America","León",-86.878833333,12.434825,"Nicaragua","NI","North America"
"Townsville",146.815833333,-19.262222222,"Australia","AU","Oceania","Iwaki",140.887722222,37.0505,"Japan","JP","Asia"
"León de Los Aldama",-101.683333333,21.121944444,"Mexico","MX","North America","Novo Hamburgo",-51.130833333,-29.677777777,"Brazil","BR","South America"
"Napier",176.917777777,-39.490277777,"New Zealand","NZ","Oceania","Victoria",-123.3657,48.422151,"Canada","CA","North America"
"Ardahan",42.7,41.116666666,"Turkey","TR","Asia","Grozny",45.698611111,43.3125,"Russia","RU","Europe"
"Hämeenlinna",24.466666666,60.994444444,"Finland","FI","Europe","Frederiksberg",12.5327,55.6779,"Denmark","DK","Europe"
"Nauplion",22.8,37.565833333,"Greece","GR","Europe","Amiens",2.297777777,49.891944444,"France","FR","Europe"
"Orhei",28.823055555,47.383055555,"Moldova","MD","Europe","Bergama",27.1777296,39.1191544,"Turkey","TR","Asia"
"Ashdod",34.650277777,31.797777777,"Israel","IL","Asia","Bordeaux",-0.579444444,44.837777777,"France","FR","Europe"
"Santiago de Querétaro",-100.388055555,20.588055555,"Mexico","MX","North America","Caracas",-66.933333333,10.5,"Venezuela","VE","South America"
"Santiago de Querétaro",-100.388055555,20.588055555,"Mexico","MX","North America","Cancun",-86.824811111,21.161416111,"Mexico","MX","North America"
"Petropavl",69.140833333,54.862222222,"Kazakhstan","KZ","Asia","Omsk",73.383333333,54.966666666,"Russia","RU","Europe"
"Pavlodar",76.956388888,52.315555555,"Kazakhstan","KZ","Asia","Baghdad",44.366111111,33.315277777,"Iraq","IQ","Asia"
"Atyrau",51.883333333,47.116666666,"Kazakhstan","KZ","Asia","Syktyvkar",50.816666666,61.666666666,"Russia","RU","Europe"
"Pavlodar",76.956388888,52.315555555,"Kazakhstan","KZ","Asia","Mönchengladbach",6.433333333,51.2,"Germany","DE","Europe"
"Atyrau",51.883333333,47.116666666,"Kazakhstan","KZ","Asia","Astrakhan",48.035,46.35,"Russia","RU","Europe"
"Oral",51.3725,51.2225,"Kazakhstan","KZ","Asia","Orenburg",55.1,51.766666666,"Russia","RU","Europe"
"Taldykorgan",78.366666666,45.016666666,"Kazakhstan","KZ","Asia","Antalya",30.69556,36.90812,"Turkey","TR","Asia"
